parameter,sparsity,top1,top5,loss
conv_4.model.0.conv_dw.conv.weight,0.6000000000000001,0.9816666666666667,0,0
conv_4.model.0.conv_dw.conv.weight,0.7000000000000001,0.9816666666666667,0,0
conv_4.model.0.conv_dw.conv.weight,0.8,0.9271666666666667,0,0
conv_4.model.0.conv_dw.conv.weight,0.9,0.7020000000000001,0,0
conv_4.model.0.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.0.project.conv.weight,0.1,0.9868333333333335,0,0
conv_4.model.0.project.conv.weight,0.2,0.9858333333333335,0,0
conv_4.model.0.project.conv.weight,0.30000000000000004,0.985,0,0
conv_4.model.0.project.conv.weight,0.4,0.9863333333333333,0,0
conv_4.model.0.project.conv.weight,0.5,0.9851666666666666,0,0
conv_4.model.0.project.conv.weight,0.6000000000000001,0.9869999999999999,0,0
conv_4.model.0.project.conv.weight,0.7000000000000001,0.9865,0,0
conv_4.model.0.project.conv.weight,0.8,0.9863333333333333,0,0
conv_4.model.0.project.conv.weight,0.9,0.9841666666666666,0,0
conv_4.model.1.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.1.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.1.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.1.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.1.conv.conv.weight,0.4,0.986,0,0
conv_4.model.1.conv.conv.weight,0.5,0.9851666666666666,0,0
conv_4.model.1.conv.conv.weight,0.6000000000000001,0.9856666666666666,0,0
conv_4.model.1.conv.conv.weight,0.7000000000000001,0.9853333333333332,0,0
conv_4.model.1.conv.conv.weight,0.8,0.9853333333333334,0,0
conv_4.model.1.conv.conv.weight,0.9,0.9855,0,0
conv_4.model.1.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.1.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.1.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.1.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.1.conv_dw.conv.weight,0.4,0.9851666666666666,0,0
conv_4.model.1.conv_dw.conv.weight,0.5,0.9845,0,0
conv_4.model.1.conv_dw.conv.weight,0.6000000000000001,0.9824999999999999,0,0
conv_4.model.1.conv_dw.conv.weight,0.7000000000000001,0.9808333333333333,0,0
conv_4.model.1.conv_dw.conv.weight,0.8,0.9671666666666667,0,0
conv_4.model.1.conv_dw.conv.weight,0.9,0.9326666666666666,0,0
conv_4.model.1.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.1.project.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.1.project.conv.weight,0.2,0.9846666666666668,0,0
conv_4.model.1.project.conv.weight,0.30000000000000004,0.9851666666666666,0,0
conv_4.model.1.project.conv.weight,0.4,0.9846666666666668,0,0
conv_4.model.1.project.conv.weight,0.5,0.9856666666666666,0,0
conv_4.model.1.project.conv.weight,0.6000000000000001,0.9855,0,0
conv_4.model.1.project.conv.weight,0.7000000000000001,0.9846666666666668,0,0
conv_4.model.1.project.conv.weight,0.8,0.9856666666666666,0,0
conv_4.model.1.project.conv.weight,0.9,0.9866666666666667,0,0
conv_4.model.2.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.2.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.2.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.2.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.2.conv.conv.weight,0.4,0.9853333333333334,0,0
conv_4.model.2.conv.conv.weight,0.5,0.9856666666666666,0,0
conv_4.model.2.conv.conv.weight,0.6000000000000001,0.9855,0,0
conv_4.model.2.conv.conv.weight,0.7000000000000001,0.9866666666666667,0,0
conv_4.model.2.conv.conv.weight,0.8,0.9865,0,0
conv_4.model.2.conv.conv.weight,0.9,0.9858333333333332,0,0
conv_4.model.2.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.2.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.2.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.2.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.2.conv_dw.conv.weight,0.4,0.9868333333333335,0,0
conv_4.model.2.conv_dw.conv.weight,0.5,0.9858333333333335,0,0
conv_4.model.2.conv_dw.conv.weight,0.6000000000000001,0.9861666666666666,0,0
conv_4.model.2.conv_dw.conv.weight,0.7000000000000001,0.9851666666666666,0,0
conv_4.model.2.conv_dw.conv.weight,0.8,0.9833333333333332,0,0
conv_4.model.2.conv_dw.conv.weight,0.9,0.984,0,0
conv_4.model.2.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.2.project.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.2.project.conv.weight,0.2,0.9845,0,0
conv_4.model.2.project.conv.weight,0.30000000000000004,0.9845,0,0
conv_4.model.2.project.conv.weight,0.4,0.9846666666666668,0,0
conv_4.model.2.project.conv.weight,0.5,0.9851666666666666,0,0
conv_4.model.2.project.conv.weight,0.6000000000000001,0.9869999999999999,0,0
conv_4.model.2.project.conv.weight,0.7000000000000001,0.9869999999999999,0,0
conv_4.model.2.project.conv.weight,0.8,0.9869999999999999,0,0
conv_4.model.2.project.conv.weight,0.9,0.9858333333333335,0,0
conv_4.model.3.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.3.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.3.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.3.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.3.conv.conv.weight,0.4,0.9868333333333335,0,0
conv_4.model.3.conv.conv.weight,0.5,0.9855,0,0
conv_4.model.3.conv.conv.weight,0.6000000000000001,0.9848333333333334,0,0
conv_4.model.3.conv.conv.weight,0.7000000000000001,0.9866666666666667,0,0
conv_4.model.3.conv.conv.weight,0.8,0.9853333333333334,0,0
conv_4.model.3.conv.conv.weight,0.9,0.9856666666666667,0,0
conv_4.model.3.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.3.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.3.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.3.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.3.conv_dw.conv.weight,0.4,0.9868333333333335,0,0
conv_4.model.3.conv_dw.conv.weight,0.5,0.9860000000000001,0,0
conv_4.model.3.conv_dw.conv.weight,0.6000000000000001,0.9856666666666666,0,0
conv_4.model.3.conv_dw.conv.weight,0.7000000000000001,0.9853333333333332,0,0
conv_4.model.3.conv_dw.conv.weight,0.8,0.9843333333333334,0,0
conv_4.model.3.conv_dw.conv.weight,0.9,0.9824999999999999,0,0
conv_4.model.3.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.3.project.conv.weight,0.1,0.9868333333333335,0,0
conv_4.model.3.project.conv.weight,0.2,0.9870000000000001,0,0
conv_4.model.3.project.conv.weight,0.30000000000000004,0.9853333333333334,0,0
conv_4.model.3.project.conv.weight,0.4,0.9861666666666669,0,0
conv_4.model.3.project.conv.weight,0.5,0.9856666666666666,0,0
conv_4.model.3.project.conv.weight,0.6000000000000001,0.9863333333333333,0,0
conv_4.model.3.project.conv.weight,0.7000000000000001,0.985,0,0
conv_4.model.3.project.conv.weight,0.8,0.9860000000000001,0,0
conv_4.model.3.project.conv.weight,0.9,0.9846666666666668,0,0
conv_4.model.4.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.4.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.4.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.4.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.4.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.4.conv.conv.weight,0.5,0.9855,0,0
conv_4.model.4.conv.conv.weight,0.6000000000000001,0.9861666666666666,0,0
conv_4.model.4.conv.conv.weight,0.7000000000000001,0.9853333333333334,0,0
conv_4.model.4.conv.conv.weight,0.8,0.9864999999999998,0,0
conv_4.model.4.conv.conv.weight,0.9,0.9856666666666666,0,0
conv_4.model.4.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.4.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.4.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.4.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.4.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.4.conv_dw.conv.weight,0.5,0.9864999999999998,0,0
conv_4.model.4.conv_dw.conv.weight,0.6000000000000001,0.9851666666666666,0,0
conv_4.model.4.conv_dw.conv.weight,0.7000000000000001,0.9853333333333332,0,0
conv_4.model.4.conv_dw.conv.weight,0.8,0.9855,0,0
conv_4.model.4.conv_dw.conv.weight,0.9,0.9844999999999999,0,0
conv_4.model.4.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.4.project.conv.weight,0.1,0.9853333333333335,0,0
conv_4.model.4.project.conv.weight,0.2,0.9843333333333334,0,0
conv_4.model.4.project.conv.weight,0.30000000000000004,0.9853333333333334,0,0
conv_4.model.4.project.conv.weight,0.4,0.986,0,0
conv_4.model.4.project.conv.weight,0.5,0.9858333333333335,0,0
conv_4.model.4.project.conv.weight,0.6000000000000001,0.9871666666666666,0,0
conv_4.model.4.project.conv.weight,0.7000000000000001,0.9861666666666666,0,0
conv_4.model.4.project.conv.weight,0.8,0.9854999999999998,0,0
conv_4.model.4.project.conv.weight,0.9,0.9851666666666666,0,0
conv_4.model.5.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.5.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.5.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.5.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.5.conv.conv.weight,0.4,0.9855,0,0
conv_4.model.5.conv.conv.weight,0.5,0.9855,0,0
conv_4.model.5.conv.conv.weight,0.6000000000000001,0.986,0,0
conv_4.model.5.conv.conv.weight,0.7000000000000001,0.9846666666666666,0,0
conv_4.model.5.conv.conv.weight,0.8,0.9846666666666666,0,0
conv_4.model.5.conv.conv.weight,0.9,0.9838333333333333,0,0
conv_4.model.5.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.5.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.5.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.5.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.5.conv_dw.conv.weight,0.4,0.9846666666666668,0,0
conv_4.model.5.conv_dw.conv.weight,0.5,0.9865,0,0
conv_4.model.5.conv_dw.conv.weight,0.6000000000000001,0.9861666666666666,0,0
conv_4.model.5.conv_dw.conv.weight,0.7000000000000001,0.9856666666666667,0,0
conv_4.model.5.conv_dw.conv.weight,0.8,0.9844999999999999,0,0
conv_4.model.5.conv_dw.conv.weight,0.9,0.9848333333333334,0,0
conv_4.model.5.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.5.project.conv.weight,0.1,0.9863333333333333,0,0
conv_4.model.5.project.conv.weight,0.2,0.9858333333333335,0,0
conv_4.model.5.project.conv.weight,0.30000000000000004,0.985,0,0
conv_4.model.5.project.conv.weight,0.4,0.9856666666666667,0,0
conv_4.model.5.project.conv.weight,0.5,0.9858333333333335,0,0
conv_4.model.5.project.conv.weight,0.6000000000000001,0.9855,0,0
conv_4.model.5.project.conv.weight,0.7000000000000001,0.9868333333333332,0,0
conv_4.model.5.project.conv.weight,0.8,0.986,0,0
conv_4.model.5.project.conv.weight,0.9,0.9853333333333334,0,0
conv_4.model.6.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.6.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.6.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.6.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.6.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.6.conv.conv.weight,0.5,0.9870000000000001,0,0
conv_4.model.6.conv.conv.weight,0.6000000000000001,0.9851666666666666,0,0
conv_4.model.6.conv.conv.weight,0.7000000000000001,0.9858333333333335,0,0
conv_4.model.6.conv.conv.weight,0.8,0.986,0,0
conv_4.model.6.conv.conv.weight,0.9,0.9845,0,0
conv_4.model.6.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.6.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.6.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.6.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.6.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.6.conv_dw.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.6.conv_dw.conv.weight,0.6000000000000001,0.9861666666666666,0,0
conv_4.model.6.conv_dw.conv.weight,0.7000000000000001,0.9855,0,0
conv_4.model.6.conv_dw.conv.weight,0.8,0.9851666666666666,0,0
conv_4.model.6.conv_dw.conv.weight,0.9,0.9856666666666666,0,0
conv_4.model.6.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.6.project.conv.weight,0.1,0.9868333333333335,0,0
conv_4.model.6.project.conv.weight,0.2,0.9868333333333332,0,0
conv_4.model.6.project.conv.weight,0.30000000000000004,0.9870000000000001,0,0
conv_4.model.6.project.conv.weight,0.4,0.9851666666666666,0,0
conv_4.model.6.project.conv.weight,0.5,0.986,0,0
conv_4.model.6.project.conv.weight,0.6000000000000001,0.9863333333333333,0,0
conv_4.model.6.project.conv.weight,0.7000000000000001,0.9868333333333335,0,0
conv_4.model.6.project.conv.weight,0.8,0.986,0,0
conv_4.model.6.project.conv.weight,0.9,0.9856666666666667,0,0
conv_4.model.7.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.7.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.7.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.7.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.7.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.7.conv.conv.weight,0.5,0.9868333333333335,0,0
conv_4.model.7.conv.conv.weight,0.6000000000000001,0.9855,0,0
conv_4.model.7.conv.conv.weight,0.7000000000000001,0.9865,0,0
conv_4.model.7.conv.conv.weight,0.8,0.9845,0,0
conv_4.model.7.conv.conv.weight,0.9,0.9860000000000001,0,0
conv_4.model.7.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.7.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.7.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.7.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.7.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.7.conv_dw.conv.weight,0.5,0.9870000000000001,0,0
conv_4.model.7.conv_dw.conv.weight,0.6000000000000001,0.9856666666666667,0,0
conv_4.model.7.conv_dw.conv.weight,0.7000000000000001,0.9851666666666666,0,0
conv_4.model.7.conv_dw.conv.weight,0.8,0.9836666666666666,0,0
conv_4.model.7.conv_dw.conv.weight,0.9,0.9848333333333332,0,0
conv_4.model.7.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.7.project.conv.weight,0.1,0.9868333333333335,0,0
conv_4.model.7.project.conv.weight,0.2,0.9855,0,0
conv_4.model.7.project.conv.weight,0.30000000000000004,0.9851666666666666,0,0
conv_4.model.7.project.conv.weight,0.4,0.9856666666666666,0,0
conv_4.model.7.project.conv.weight,0.5,0.9858333333333335,0,0
conv_4.model.7.project.conv.weight,0.6000000000000001,0.9851666666666666,0,0
conv_4.model.7.project.conv.weight,0.7000000000000001,0.9853333333333334,0,0
conv_4.model.7.project.conv.weight,0.8,0.9866666666666667,0,0
conv_4.model.7.project.conv.weight,0.9,0.9855,0,0
conv_4.model.8.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.8.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.8.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.8.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.8.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.8.conv.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.8.conv.conv.weight,0.6000000000000001,0.986,0,0
conv_4.model.8.conv.conv.weight,0.7000000000000001,0.9843333333333334,0,0
conv_4.model.8.conv.conv.weight,0.8,0.9853333333333334,0,0
conv_4.model.8.conv.conv.weight,0.9,0.9833333333333332,0,0
conv_4.model.8.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.8.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.8.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.8.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.8.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.8.conv_dw.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.8.conv_dw.conv.weight,0.6000000000000001,0.9870000000000001,0,0
conv_4.model.8.conv_dw.conv.weight,0.7000000000000001,0.9845,0,0
conv_4.model.8.conv_dw.conv.weight,0.8,0.9855,0,0
conv_4.model.8.conv_dw.conv.weight,0.9,0.983,0,0
conv_4.model.8.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.8.project.conv.weight,0.1,0.986,0,0
conv_4.model.8.project.conv.weight,0.2,0.9850000000000001,0,0
conv_4.model.8.project.conv.weight,0.30000000000000004,0.9861666666666669,0,0
conv_4.model.8.project.conv.weight,0.4,0.9865,0,0
conv_4.model.8.project.conv.weight,0.5,0.9865,0,0
conv_4.model.8.project.conv.weight,0.6000000000000001,0.9861666666666666,0,0
conv_4.model.8.project.conv.weight,0.7000000000000001,0.9856666666666666,0,0
conv_4.model.8.project.conv.weight,0.8,0.9861666666666666,0,0
conv_4.model.8.project.conv.weight,0.9,0.9851666666666666,0,0
conv_4.model.9.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.9.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.9.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.9.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.9.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.9.conv.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.9.conv.conv.weight,0.6000000000000001,0.9861666666666666,0,0
conv_4.model.9.conv.conv.weight,0.7000000000000001,0.9850000000000001,0,0
conv_4.model.9.conv.conv.weight,0.8,0.9851666666666666,0,0
conv_4.model.9.conv.conv.weight,0.9,0.9845,0,0
conv_4.model.9.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.9.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.9.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.9.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.9.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.9.conv_dw.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.9.conv_dw.conv.weight,0.6000000000000001,0.9851666666666666,0,0
conv_4.model.9.conv_dw.conv.weight,0.7000000000000001,0.9836666666666666,0,0
conv_4.model.9.conv_dw.conv.weight,0.8,0.983,0,0
conv_4.model.9.conv_dw.conv.weight,0.9,0.9818333333333333,0,0
conv_4.model.9.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.9.project.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.9.project.conv.weight,0.2,0.9853333333333334,0,0
conv_4.model.9.project.conv.weight,0.30000000000000004,0.9850000000000001,0,0
conv_4.model.9.project.conv.weight,0.4,0.9861666666666669,0,0
conv_4.model.9.project.conv.weight,0.5,0.9851666666666666,0,0
conv_4.model.9.project.conv.weight,0.6000000000000001,0.986,0,0
conv_4.model.9.project.conv.weight,0.7000000000000001,0.9868333333333332,0,0
conv_4.model.9.project.conv.weight,0.8,0.9861666666666666,0,0
conv_4.model.9.project.conv.weight,0.9,0.9853333333333334,0,0
conv_4.model.10.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.10.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.10.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.10.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.10.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.10.conv.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.10.conv.conv.weight,0.6000000000000001,0.9865,0,0
conv_4.model.10.conv.conv.weight,0.7000000000000001,0.9853333333333334,0,0
conv_4.model.10.conv.conv.weight,0.8,0.9861666666666666,0,0
conv_4.model.10.conv.conv.weight,0.9,0.9853333333333334,0,0
conv_4.model.10.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.10.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.10.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.10.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.10.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.10.conv_dw.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.10.conv_dw.conv.weight,0.6000000000000001,0.9858333333333335,0,0
conv_4.model.10.conv_dw.conv.weight,0.7000000000000001,0.9855,0,0
conv_4.model.10.conv_dw.conv.weight,0.8,0.9848333333333332,0,0
conv_4.model.10.conv_dw.conv.weight,0.9,0.9851666666666666,0,0
conv_4.model.10.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.10.project.conv.weight,0.1,0.9868333333333335,0,0
conv_4.model.10.project.conv.weight,0.2,0.9853333333333334,0,0
conv_4.model.10.project.conv.weight,0.30000000000000004,0.9853333333333334,0,0
conv_4.model.10.project.conv.weight,0.4,0.9855,0,0
conv_4.model.10.project.conv.weight,0.5,0.9856666666666666,0,0
conv_4.model.10.project.conv.weight,0.6000000000000001,0.986,0,0
conv_4.model.10.project.conv.weight,0.7000000000000001,0.9863333333333333,0,0
conv_4.model.10.project.conv.weight,0.8,0.9863333333333333,0,0
conv_4.model.10.project.conv.weight,0.9,0.9853333333333334,0,0
conv_4.model.11.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.11.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.11.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.11.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.11.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.11.conv.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.11.conv.conv.weight,0.6000000000000001,0.9868333333333332,0,0
conv_4.model.11.conv.conv.weight,0.7000000000000001,0.9861666666666666,0,0
conv_4.model.11.conv.conv.weight,0.8,0.9863333333333333,0,0
conv_4.model.11.conv.conv.weight,0.9,0.9846666666666668,0,0
conv_4.model.11.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.11.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.11.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.11.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.11.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.11.conv_dw.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.11.conv_dw.conv.weight,0.6000000000000001,0.9851666666666666,0,0
conv_4.model.11.conv_dw.conv.weight,0.7000000000000001,0.9855,0,0
conv_4.model.11.conv_dw.conv.weight,0.8,0.9836666666666666,0,0
conv_4.model.11.conv_dw.conv.weight,0.9,0.9836666666666668,0,0
conv_4.model.11.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.11.project.conv.weight,0.1,0.9868333333333335,0,0
conv_4.model.11.project.conv.weight,0.2,0.9856666666666667,0,0
conv_4.model.11.project.conv.weight,0.30000000000000004,0.9863333333333333,0,0
conv_4.model.11.project.conv.weight,0.4,0.9870000000000001,0,0
conv_4.model.11.project.conv.weight,0.5,0.9864999999999998,0,0
conv_4.model.11.project.conv.weight,0.6000000000000001,0.986,0,0
conv_4.model.11.project.conv.weight,0.7000000000000001,0.9861666666666666,0,0
conv_4.model.11.project.conv.weight,0.8,0.9856666666666666,0,0
conv_4.model.11.project.conv.weight,0.9,0.9845,0,0
conv_4.model.12.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.12.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.12.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.12.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.12.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.12.conv.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.12.conv.conv.weight,0.6000000000000001,0.9871666666666666,0,0
conv_4.model.12.conv.conv.weight,0.7000000000000001,0.9861666666666669,0,0
conv_4.model.12.conv.conv.weight,0.8,0.9851666666666666,0,0
conv_4.model.12.conv.conv.weight,0.9,0.9833333333333332,0,0
conv_4.model.12.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.12.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.12.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.12.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.12.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.12.conv_dw.conv.weight,0.5,0.9866666666666667,0,0
conv_4.model.12.conv_dw.conv.weight,0.6000000000000001,0.9863333333333333,0,0
conv_4.model.12.conv_dw.conv.weight,0.7000000000000001,0.9855,0,0
conv_4.model.12.conv_dw.conv.weight,0.8,0.985,0,0
conv_4.model.12.conv_dw.conv.weight,0.9,0.9843333333333334,0,0
conv_4.model.12.project.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.12.project.conv.weight,0.1,0.9868333333333335,0,0
conv_4.model.12.project.conv.weight,0.2,0.9855,0,0
conv_4.model.12.project.conv.weight,0.30000000000000004,0.9855,0,0
conv_4.model.12.project.conv.weight,0.4,0.9853333333333334,0,0
conv_4.model.12.project.conv.weight,0.5,0.9861666666666669,0,0
conv_4.model.12.project.conv.weight,0.6000000000000001,0.9843333333333334,0,0
conv_4.model.12.project.conv.weight,0.7000000000000001,0.9861666666666666,0,0
conv_4.model.12.project.conv.weight,0.8,0.9864999999999998,0,0
conv_4.model.12.project.conv.weight,0.9,0.9865,0,0
conv_4.model.13.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.13.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.13.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.13.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.13.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_4.model.13.conv.conv.weight,0.5,0.9861666666666669,0,0
conv_4.model.13.conv.conv.weight,0.6000000000000001,0.9856666666666666,0,0
conv_4.model.13.conv.conv.weight,0.7000000000000001,0.9856666666666666,0,0
